mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,16.33,12.0,291.1,0.0008,2637.65
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,17.59,12.0,298.02,0.0008,2648.5
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,16.01,12.0,309.68,0.0008,2742.24
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,18.54,15.0,348.32,0.0009,3020.41
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,20.62,15.0,454.84,0.0012,2969.51
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,20.78,15.0,422.72,0.0011,3489.83
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,18.06,14.0,322.73,0.0009,2838.42
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,18.98,15.0,309.54,0.0008,2565.23
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,17.12,14.0,353.28,0.0009,3058.12
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,21.36,17.0,277.3,0.0007,2576.76
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,18.07,15.0,281.04,0.0008,2560.88
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,19.21,15.0,355.5,0.001,2680.71
